Customer_ID,Total_Months,Active_Months,Inactive_Months,Reliability_Score,Reliability_Band,Total_Spend,Final_Avg_Spent,Total_Transaction_Value,Unique_Invoice_Count,Average_Invoice_Value,Monthly_Value_CV,Recency_Days,Customer_Lifetime_Months,Purchase_Frequency,First_Purchase_Date,Last_Purchase_Date,Spend_Trend,Trend_Status,Cluster,Customer_Segment,Risk_Level
15008,2,0,2,0.0,Likely to Exit,3.6,0.3,360.0,2,180.0,3.35,502,22,0.0909,2010-03-12,2010-08-16,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15009,1,1,0,100.0,Very Loyal,447.39,2.4582,1261.78,3,420.59,1.0,34,2,1.5,2011-11-14,2011-11-27,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
15010,1,0,1,0.0,Likely to Exit,63.37,3.1685,308.94,1,308.94,1.0,57,2,0.5,2011-11-04,2011-11-04,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15011,2,0,2,0.0,Likely to Exit,41.57,2.0785,416.6,2,208.3,2.5568,417,15,0.1333,2010-10-19,2010-11-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15012,3,3,0,100.0,Very Loyal,677.26,2.6559,860.62,3,286.87,2.457,75,20,0.15,2010-05-12,2011-10-17,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15013,8,0,8,0.0,Likely to Exit,564.11,1.589,1641.3,10,164.13,1.4747,509,24,0.4167,2010-01-31,2010-08-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15014,2,0,2,0.0,Likely to Exit,60.66,1.7331,260.17,2,130.09,1.5911,65,7,0.2857,2011-06-16,2011-10-27,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15015,7,3,4,42.86,At Risk,676.93,2.1978,2275.82,20,113.79,1.8924,523,25,0.8,2009-12-14,2010-07-26,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
15016,4,0,4,0.0,Likely to Exit,357.87,3.2534,622.3,6,103.72,1.9548,194,19,0.3158,2010-06-14,2011-06-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15017,1,0,1,0.0,Likely to Exit,65.25,3.2625,125.58,1,125.58,1.0,55,2,0.5,2011-11-06,2011-11-06,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15018,3,1,2,33.33,Likely to Exit,278.18,7.5184,567.51,4,141.88,1.8345,60,13,0.3077,2010-12-07,2011-11-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15019,1,1,0,100.0,Very Loyal,155.98,2.2283,266.0,1,266.0,3.0,288,10,0.1,2011-03-18,2011-03-18,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
15020,1,0,1,0.0,Likely to Exit,89.41,3.1932,203.42,1,203.42,3.6056,401,14,0.0714,2010-11-25,2010-11-25,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15021,10,10,0,100.0,Very Loyal,1921.25,2.6318,2689.59,17,158.21,0.9631,30,18,0.9444,2010-07-29,2011-12-01,0.882,Declining,0,"High-Value, Reliable, Recent",Low Risk
15022,3,2,1,66.67,Likely to Stay,451.89,2.9344,1186.09,5,237.22,2.7696,33,24,0.2083,2010-01-31,2011-11-28,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15023,17,15,2,88.24,Very Loyal,4000.1,3.9217,12092.19,23,525.75,0.6985,25,23,1.0,2010-02-03,2011-12-06,1.213,Increasing,0,"High-Value, Reliable, Recent",Low Risk
15024,7,4,3,57.14,At Risk,1017.74,2.7432,4075.51,16,254.72,1.4258,31,15,1.0667,2010-10-11,2011-11-30,5.178,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
15025,2,2,0,100.0,Very Loyal,442.7,3.0322,1013.09,2,506.55,3.1071,55,20,0.1,2010-05-20,2011-11-06,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15026,5,0,5,0.0,Likely to Exit,297.59,2.1256,1061.61,5,212.32,1.7013,102,16,0.3125,2010-09-17,2011-09-20,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15027,7,0,7,0.0,Likely to Exit,354.16,3.7677,2974.04,13,228.77,1.7851,52,22,0.5909,2010-03-25,2011-11-09,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
15028,4,1,3,25.0,Likely to Exit,282.01,2.3698,1157.71,6,192.95,1.7135,30,14,0.4286,2010-11-10,2011-12-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15029,1,0,1,0.0,Likely to Exit,30.17,2.7427,362.15,2,181.08,4.5826,640,22,0.0909,2010-03-30,2010-03-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15030,6,0,6,0.0,Likely to Exit,133.04,3.8011,1964.66,9,218.3,1.9018,93,22,0.4091,2010-03-04,2011-09-29,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15031,11,5,6,45.45,At Risk,1238.07,2.7884,2857.37,16,178.59,1.4928,26,25,0.64,2009-12-08,2011-12-05,3.662,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
15032,7,0,7,0.0,Likely to Exit,257.2,2.0094,13285.65,10,1328.57,2.1938,278,25,0.4,2009-12-10,2011-03-28,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
15033,8,3,5,37.5,Likely to Exit,1078.9,2.1031,2571.02,11,233.73,0.9014,26,12,0.9167,2011-01-14,2011-12-05,2.155,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
15034,11,10,1,90.91,Very Loyal,2346.51,3.0474,8282.45,17,487.2,1.0733,37,20,0.85,2010-05-11,2011-11-24,1.633,Increasing,0,"High-Value, Reliable, Recent",Low Risk
15035,1,0,1,0.0,Likely to Exit,57.47,2.1285,252.73,1,252.73,1.7321,111,4,0.25,2011-09-11,2011-09-11,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15036,2,2,0,100.0,Very Loyal,267.73,2.1081,465.55,3,155.18,1.5845,94,7,0.4286,2011-06-13,2011-09-28,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
15037,1,1,0,100.0,Very Loyal,106.93,2.2277,402.51,2,201.25,3.6056,398,14,0.1429,2010-11-28,2010-11-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
15038,7,6,1,85.71,Very Loyal,1017.68,3.5459,1269.96,10,127.0,1.1831,65,15,0.6667,2010-10-10,2011-10-27,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
15039,24,18,6,75.0,Likely to Stay,9221.42,3.2816,39742.99,107,371.43,0.6794,31,25,4.28,2009-12-10,2011-11-30,0.349,Declining,0,"High-Value, Reliable, Recent",Low Risk
15040,1,0,1,0.0,Likely to Exit,7.49,7.49,7.49,1,7.49,4.2426,563,19,0.0526,2010-06-16,2010-06-16,,Insufficient History,3,"Low-Value, Reliable, Lapsed",High Risk
15041,2,1,1,50.0,At Risk,190.99,1.785,294.02,2,147.01,2.7224,192,16,0.125,2010-09-21,2011-06-22,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15042,2,0,2,0.0,Likely to Exit,30.89,3.4322,315.45,2,157.72,3.1146,221,21,0.0952,2010-04-23,2011-05-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15043,5,0,5,0.0,Likely to Exit,171.82,3.3042,2873.8,6,478.97,1.9095,53,19,0.3158,2010-06-24,2011-11-08,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15044,20,13,7,65.0,Likely to Stay,4732.9,5.0728,15841.53,47,337.05,0.9144,41,25,1.88,2009-12-16,2011-11-20,4.263,Increasing,0,"High-Value, Reliable, Recent",Low Risk
15045,3,0,3,0.0,Likely to Exit,95.78,7.3677,633.66,3,211.22,2.0041,173,10,0.3,2011-03-27,2011-07-11,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15046,18,2,16,11.11,Likely to Exit,1272.29,3.1031,7583.38,28,270.83,0.8916,31,24,1.1667,2010-01-14,2011-11-30,1.155,Increasing,0,"High-Value, Reliable, Recent",High Risk
15047,1,0,1,0.0,Likely to Exit,49.94,2.27,343.62,1,343.62,3.0,291,10,0.1,2011-03-15,2011-03-15,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15048,4,1,3,25.0,Likely to Exit,312.43,2.5821,479.27,5,95.85,1.7372,87,13,0.3846,2010-12-06,2011-10-05,0.921,Stable,1,"Mid-Value, Unreliable, Recent",High Risk
15049,1,0,1,0.0,Likely to Exit,5.49,1.83,121.17,1,121.17,3.0,295,10,0.1,2011-03-11,2011-03-11,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15050,4,2,2,50.0,At Risk,423.93,2.6831,4138.87,7,591.27,1.9345,47,17,0.4118,2010-08-16,2011-11-14,0.32,Declining,0,"High-Value, Reliable, Recent",Medium Risk
15051,9,2,7,22.22,Likely to Exit,705.47,2.4243,3920.16,10,392.02,1.4986,45,25,0.4,2009-12-01,2011-11-16,2.684,Increasing,0,"High-Value, Reliable, Recent",High Risk
15052,1,1,0,100.0,Very Loyal,105.34,3.5113,215.78,1,215.78,3.3166,341,12,0.0833,2011-01-24,2011-01-24,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
15053,3,0,3,0.0,Likely to Exit,111.97,1.577,697.79,3,232.6,1.5331,26,10,0.3,2011-03-03,2011-12-05,0.856,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15054,2,1,1,50.0,At Risk,195.26,1.7128,302.1,2,151.05,0.721,34,3,0.6667,2011-10-30,2011-11-27,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15055,3,1,2,33.33,Likely to Exit,267.02,3.1414,560.07,3,186.69,2.8165,496,25,0.12,2009-12-16,2010-08-22,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
15056,1,0,1,0.0,Likely to Exit,22.25,3.1786,133.45,1,133.45,4.1231,542,18,0.0556,2010-07-07,2010-07-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15057,5,0,5,0.0,Likely to Exit,239.62,3.3749,3184.56,6,530.76,2.2794,297,25,0.24,2009-12-05,2011-03-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15058,13,2,11,15.38,Likely to Exit,1048.07,2.9276,3377.18,17,198.66,1.0801,47,23,0.7391,2010-02-24,2011-11-14,1.579,Increasing,0,"High-Value, Reliable, Recent",High Risk
15059,14,11,3,78.57,Likely to Stay,1876.01,3.1111,3427.62,27,126.95,0.9699,62,25,1.08,2009-12-06,2011-10-30,1.194,Increasing,0,"High-Value, Reliable, Recent",Low Risk
15060,2,1,1,50.0,At Risk,209.13,1.7283,303.09,4,75.77,0.8904,30,2,2.0,2011-11-30,2011-12-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15061,24,8,16,33.33,Likely to Exit,2363.62,2.3684,136391.48,138,988.34,1.1421,25,25,5.52,2009-12-01,2011-12-06,1.685,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
15062,7,2,5,28.57,Likely to Exit,408.27,2.5677,2585.62,8,323.2,1.5858,93,21,0.381,2010-04-08,2011-09-29,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
15063,1,0,1,0.0,Likely to Exit,42.85,8.57,370.8,1,370.8,2.6458,235,8,0.125,2011-05-10,2011-05-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15064,4,2,2,50.0,At Risk,320.0,3.9506,1254.41,4,313.6,2.3454,432,25,0.16,2009-12-22,2010-10-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15065,6,3,3,50.0,At Risk,852.28,5.0431,3304.71,7,472.1,1.8364,59,15,0.4667,2010-10-25,2011-11-02,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
15066,2,1,1,50.0,At Risk,249.53,4.7081,760.59,2,380.3,1.4142,53,3,0.6667,2011-10-17,2011-11-08,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15067,4,4,0,100.0,Very Loyal,713.16,3.9841,3865.13,6,644.19,2.1352,100,21,0.2857,2010-04-11,2011-09-22,0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
15068,4,4,0,100.0,Very Loyal,510.03,2.3078,1176.85,4,294.21,2.1399,68,22,0.1818,2010-03-28,2011-10-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15069,1,1,0,100.0,Very Loyal,316.64,4.5234,1109.53,1,1109.53,2.4495,201,7,0.1429,2011-06-13,2011-06-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15070,3,0,3,0.0,Likely to Exit,118.7,3.4912,843.25,3,281.08,2.7547,394,25,0.12,2009-12-15,2010-12-02,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15071,4,0,4,0.0,Likely to Exit,253.48,4.6941,1455.56,4,363.89,2.21,115,20,0.2,2010-05-18,2011-09-07,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15072,1,0,1,0.0,Likely to Exit,18.35,1.4115,187.52,1,187.52,4.0,501,17,0.0588,2010-08-17,2010-08-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15073,6,2,4,33.33,Likely to Exit,628.72,3.4736,2357.04,9,261.89,2.0383,31,24,0.375,2010-01-27,2011-11-30,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
15074,3,0,3,0.0,Likely to Exit,144.46,1.9789,1566.33,3,522.11,2.2879,127,17,0.1765,2010-08-29,2011-08-26,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15075,1,0,1,0.0,Likely to Exit,89.45,3.313,773.03,1,773.03,1.7321,99,4,0.25,2011-09-23,2011-09-23,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15076,3,2,1,66.67,Likely to Stay,288.12,3.5137,1425.84,5,285.17,2.8842,194,18,0.2778,2010-07-05,2011-06-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15077,4,0,4,0.0,Likely to Exit,168.67,4.9609,2423.88,4,605.97,3.5332,478,25,0.16,2009-12-09,2010-09-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15078,24,6,18,25.0,Likely to Exit,2199.71,2.709,17576.52,64,274.63,0.5002,29,25,2.56,2009-12-04,2011-12-02,0.64,Declining,0,"High-Value, Reliable, Recent",High Risk
15079,10,3,7,30.0,Likely to Exit,637.63,4.1405,3686.75,17,216.87,1.7276,234,25,0.68,2009-12-08,2011-05-11,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
15080,2,0,2,0.0,Likely to Exit,74.05,2.3887,546.25,2,273.12,2.9898,449,18,0.1111,2010-07-26,2010-10-08,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15081,11,1,10,9.09,Likely to Exit,515.78,4.6467,1948.27,13,149.87,1.0701,44,19,0.6842,2010-06-22,2011-11-17,1.911,Increasing,0,"High-Value, Reliable, Recent",High Risk
15082,1,0,1,0.0,Likely to Exit,13.45,2.2417,93.35,1,93.35,4.6904,690,23,0.0435,2010-02-09,2010-02-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15083,1,0,1,0.0,Likely to Exit,33.35,6.67,88.2,1,88.2,3.0,278,10,0.1,2011-03-28,2011-03-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15084,2,1,1,50.0,At Risk,184.74,5.9594,965.2,2,482.6,3.2921,401,22,0.0909,2010-03-04,2010-11-25,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
15085,1,0,1,0.0,Likely to Exit,20.91,2.3233,347.54,1,347.54,4.899,751,25,0.04,2009-12-10,2009-12-10,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15086,2,0,2,0.0,Likely to Exit,31.74,2.8855,218.53,2,109.26,3.1624,586,22,0.0909,2010-03-24,2010-05-24,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15087,1,0,1,0.0,Likely to Exit,30.54,2.036,306.94,1,306.94,3.0,303,10,0.1,2011-03-03,2011-03-03,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15088,2,1,1,50.0,At Risk,320.19,5.3365,1140.27,3,380.09,0.9274,43,3,1.0,2011-10-03,2011-11-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15089,4,1,3,25.0,Likely to Exit,481.39,3.3199,2420.84,6,403.47,1.2557,32,5,1.2,2011-08-03,2011-11-29,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
15090,1,0,1,0.0,Likely to Exit,81.92,3.5617,381.32,1,381.32,3.1623,330,11,0.0909,2011-02-04,2011-02-04,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15091,4,0,4,0.0,Likely to Exit,156.76,2.6127,1023.11,6,170.52,3.4034,75,25,0.24,2009-12-01,2011-10-17,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15092,3,1,2,33.33,Likely to Exit,240.93,5.2376,773.16,4,193.29,2.2243,237,16,0.25,2010-09-03,2011-05-08,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15093,18,1,17,5.56,Likely to Exit,883.95,2.5548,13657.88,34,401.7,0.8315,40,25,1.36,2009-12-08,2011-11-21,0.904,Stable,0,"High-Value, Reliable, Recent",High Risk
15094,2,0,2,0.0,Likely to Exit,15.25,3.05,83.0,2,41.5,3.2344,485,22,0.0909,2010-03-05,2010-09-02,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15095,9,0,9,0.0,Likely to Exit,320.91,2.5469,3135.74,11,285.07,1.5937,125,24,0.4583,2010-01-21,2011-08-28,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
15096,1,0,1,0.0,Likely to Exit,34.23,3.1118,219.39,1,219.39,1.4142,64,3,0.3333,2011-10-28,2011-10-28,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15097,2,1,1,50.0,At Risk,211.02,3.1032,587.05,5,117.41,3.3255,26,20,0.25,2010-05-05,2011-12-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15098,1,1,0,100.0,Very Loyal,40278.9,8055.78,649.5,5,129.9,2.4495,204,7,0.7143,2011-06-10,2011-06-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15099,1,0,1,0.0,Likely to Exit,47.69,2.0735,410.48,1,410.48,1.7321,106,4,0.25,2011-09-16,2011-09-16,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15100,4,0,4,0.0,Likely to Exit,200.3,7.7038,2319.5,14,165.68,2.8844,352,24,0.5833,2010-01-07,2011-01-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15101,7,2,5,28.57,Likely to Exit,334.88,5.2325,1303.49,11,118.5,2.34,30,21,0.5238,2010-04-28,2011-12-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15102,1,0,1,0.0,Likely to Exit,88.98,3.2956,554.67,2,277.34,4.2426,552,19,0.1053,2010-06-11,2010-06-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15103,2,1,1,50.0,At Risk,197.64,5.6469,703.36,2,351.68,1.0287,53,4,0.5,2011-09-14,2011-11-08,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15104,3,2,1,66.67,Likely to Stay,399.29,5.6238,1002.54,3,334.18,2.0896,188,10,0.3,2011-03-02,2011-06-26,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
15105,6,0,6,0.0,Likely to Exit,376.07,2.4905,3094.91,9,343.88,1.6736,40,22,0.4091,2010-03-23,2011-11-21,0.954,Stable,0,"High-Value, Reliable, Recent",High Risk
15106,5,0,5,0.0,Likely to Exit,256.96,2.5192,1407.73,7,201.1,1.119,39,10,0.7,2011-03-15,2011-11-22,1.542,Increasing,1,"Mid-Value, Unreliable, Recent",High Risk
15107,5,2,3,40.0,At Risk,318.49,6.0092,856.26,12,71.36,1.9184,333,16,0.75,2010-09-14,2011-02-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15108,3,1,2,33.33,Likely to Exit,294.05,4.8205,1291.75,5,258.35,1.6208,163,9,0.5556,2011-04-26,2011-07-21,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
15109,3,1,2,33.33,Likely to Exit,279.05,5.4716,961.9,4,240.48,2.8826,262,25,0.16,2009-12-04,2011-04-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
15110,7,0,7,0.0,Likely to Exit,416.7,7.1845,1480.0,9,164.44,1.4081,45,17,0.5294,2010-08-11,2011-11-16,2.967,Increasing,1,"Mid-Value, Unreliable, Recent",High Risk
15111,5,3,2,60.0,Likely to Stay,594.38,3.9363,2730.87,5,546.17,1.9967,51,21,0.2381,2010-04-26,2011-11-10,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
15112,1,0,1,0.0,Likely to Exit,30.5,4.3571,209.4,1,209.4,4.4721,633,21,0.0476,2010-04-07,2010-04-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15113,2,1,1,50.0,At Risk,220.52,2.1834,3439.41,4,859.85,0.7671,31,3,1.3333,2011-10-16,2011-11-30,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
15114,10,0,10,0.0,Likely to Exit,417.81,1.8087,3400.12,12,283.34,1.0447,52,15,0.8,2010-10-14,2011-11-09,0.415,Declining,0,"High-Value, Reliable, Recent",High Risk
15115,2,0,2,0.0,Likely to Exit,121.97,3.3881,528.1,3,176.03,3.5317,40,25,0.12,2009-12-07,2011-11-21,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15116,4,0,4,0.0,Likely to Exit,124.3,2.7622,1352.75,4,338.19,1.1266,39,8,0.5,2011-05-19,2011-11-22,1.805,Increasing,1,"Mid-Value, Unreliable, Recent",High Risk
15117,6,0,6,0.0,Likely to Exit,272.97,2.068,2484.32,9,276.04,1.6954,36,22,0.4091,2010-03-15,2011-11-25,2.407,Increasing,0,"High-Value, Reliable, Recent",High Risk
15118,1,0,1,0.0,Likely to Exit,0.17,0.17,244.8,1,244.8,2.2361,156,6,0.1667,2011-07-28,2011-07-28,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15119,1,1,0,100.0,Very Loyal,108.2,7.7286,266.4,1,266.4,2.8284,267,9,0.1111,2011-04-08,2011-04-08,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
15120,2,1,1,50.0,At Risk,107.06,4.8664,343.82,2,171.91,2.2361,151,6,0.3333,2011-07-29,2011-08-02,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
15121,2,0,2,0.0,Likely to Exit,118.35,4.2268,457.72,2,228.86,2.2274,72,11,0.1818,2011-02-24,2011-10-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15122,11,3,8,27.27,Likely to Exit,824.4,3.4932,4461.42,16,278.84,1.3141,107,22,0.7273,2010-03-30,2011-09-15,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
15123,5,3,2,60.0,Likely to Stay,549.57,3.0031,4656.17,5,931.23,2.0336,29,22,0.2273,2010-03-16,2011-12-02,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
15124,4,0,4,0.0,Likely to Exit,97.56,3.1471,450.82,4,112.7,2.2232,44,23,0.1739,2010-02-26,2011-11-17,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15125,14,1,13,7.14,Likely to Exit,1047.61,4.0138,16124.33,36,447.9,1.4049,47,22,1.6364,2010-03-31,2011-11-14,0.205,Declining,0,"High-Value, Reliable, Recent",High Risk
15126,2,0,2,0.0,Likely to Exit,70.07,2.8028,449.49,2,224.75,3.3538,558,24,0.0833,2010-01-21,2010-06-21,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15127,2,0,2,0.0,Likely to Exit,85.89,3.0675,711.5,2,355.75,2.8607,87,18,0.1111,2010-07-08,2011-10-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15128,5,1,4,20.0,Likely to Exit,291.66,2.2095,1732.22,9,192.47,1.4528,82,15,0.6,2010-10-05,2011-10-10,0.964,Stable,0,"High-Value, Reliable, Recent",High Risk
15129,15,0,15,0.0,Likely to Exit,508.5,2.4565,6860.18,23,298.27,0.7515,72,21,1.0952,2010-04-08,2011-10-20,0.654,Declining,0,"High-Value, Reliable, Recent",High Risk
15130,1,0,1,0.0,Likely to Exit,53.24,2.42,330.11,1,330.11,2.4495,191,7,0.1429,2011-06-23,2011-06-23,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15131,1,0,1,0.0,Likely to Exit,14.56,2.08,80.28,1,80.28,3.6056,416,14,0.0714,2010-11-10,2010-11-10,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15132,5,0,5,0.0,Likely to Exit,107.26,2.0627,977.93,5,195.59,1.3338,40,10,0.5,2011-03-22,2011-11-21,0.385,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15133,5,0,5,0.0,Likely to Exit,128.14,2.6151,1806.9,5,361.38,1.6652,149,18,0.2778,2010-07-07,2011-08-04,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
15134,9,0,9,0.0,Likely to Exit,188.66,2.2195,1596.29,10,159.63,0.9853,36,15,0.6667,2010-10-13,2011-11-25,1.008,Stable,0,"High-Value, Reliable, Recent",High Risk
15135,2,0,2,0.0,Likely to Exit,103.59,4.9329,293.78,3,97.93,2.9287,255,19,0.1579,2010-06-01,2011-04-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15136,3,0,3,0.0,Likely to Exit,144.07,2.088,1282.45,5,256.49,0.6804,24,4,1.25,2011-09-04,2011-12-07,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15137,4,0,4,0.0,Likely to Exit,80.69,2.0172,747.55,5,149.51,3.395,542,25,0.2,2009-12-08,2010-07-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
15138,1,1,0,100.0,Very Loyal,144.38,4.3752,486.59,2,243.3,3.6056,407,14,0.1429,2010-11-11,2010-11-19,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
15139,2,0,2,0.0,Likely to Exit,17.61,1.3546,178.96,2,89.48,2.4078,261,12,0.1667,2011-01-07,2011-04-14,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15140,8,0,8,0.0,Likely to Exit,288.09,2.5495,3239.44,9,359.94,1.3063,74,16,0.5625,2010-09-23,2011-10-18,0.326,Declining,0,"High-Value, Reliable, Recent",High Risk
15141,6,0,6,0.0,Likely to Exit,153.26,1.8465,1378.31,9,153.15,1.9308,479,22,0.4091,2010-03-28,2010-09-08,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15142,5,1,4,20.0,Likely to Exit,303.85,2.1248,2608.97,7,372.71,1.9684,68,18,0.3889,2010-07-27,2011-10-24,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
15143,2,0,2,0.0,Likely to Exit,94.14,3.0368,563.63,2,281.81,2.5588,247,15,0.1333,2010-10-03,2011-04-28,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
15144,18,3,15,16.67,Likely to Exit,1105.04,3.1304,12006.51,33,363.83,0.8514,30,25,1.32,2009-12-13,2011-12-01,1.114,Increasing,0,"High-Value, Reliable, Recent",High Risk
